postingId,title,generatedTitle,description,postingAntiquity,url,status,postingType,totalArea,roofedSurface,bedrooms,bathrooms,halfBathrooms,antiquity,parkingSlots,priceAmount,priceCurrencyId,priceCurrency
12818939,Venta de Departamento en Magdalena del Mar,Departamento · 105m² · 2 Dormitorios · 1 Estacionamiento,"Departamento en proyecto  entrega dic 2018   el edificio cuenta con guardiania 24hs, camaras de vigilancia, lobby de recepcion y 2 ascensores.   Duplex 1005   primer piso: cuenta con sala, comedor, kitchenette, 1 dormitorio y 1 baño completo, escaleras.   Segundo piso: sala de estar, 1 baño completo, dormitorio principal, lavanderia con patio para tendal, terraza amplia.   El proyecto esta financiado con bcp  separacion con $1000  cocheras y depositos se venden por separado  10 pisos, sin muebles, aires 21 m2, 1 año de antiguedad, vista interior, en proyecto, piso 10, 4 departamentos por piso, 37 departamentos en total,  guardianía, duplex.  Sala, comedor, kitchenette, sala de estar, 2 dormitorios, 2.0 baños, lavandería, pisos de laminado en área social, pisos de laminado en área privada.  Terraza, cochera tipo paralelas en sotano, 2 ascensores, ascensor.  Areas comunes, permite mascotas, patio, disponible desde el 01/12/2018.<br>TOMAS RAMSEY - LIMITE CON SAN ISIDRO",Publicado hace 44 días,https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-lima-2-dormitorios-ascensor-12818939,ONLINE,PROPERTY,84,105,2,2,,1,1,680600,6,S/
13493793,Departamento en Venta en Magdalena,Departamento · 39m² · 1 Dormitorio · 1 Estacionamiento,"ÁREA OCUPADA 57.07 M2<br>ÁREA TECHADA 39.72 M2<br>ÁREA LIBRE 17.35 M2<br>CON ASCENSOR<br>ESTRENO NO PAGA ALCABALA<br>FECHA DE ENTREGA: OCTUBRE 2020<br>FINANCIADO POR EL BBVA<br>COCHERAS DESDE $ 10,000 (SE VENDE APARTE DEL DPTO.)<br>DEPÓSITOS DESDE $1,800 (SE VENDEN APARTE DEL DPTO.)<br>DESCRIPCIÓN<br>LIVING COMEDOR CON TERRAZA<br>KITCHENETTE<br>1 DORMITORIO PRINCIPAL (MÁSTER) CON CLOSET Y TERRAZA <br>BAÑO COMPLETO QUE USA EL DORMITORIO PRINCIPAL Y TAMBIEN ES BAÑO DE VISITA<br>GABINETE PARA LAVADORA<br><br>INFORMACIÓN ADICIONAL Y ACABADOS EN TODOS LOS DEPARTAMENTOS:<br>-	EDIFICIO DE 13 NIVELES <br>-	UBICADO EN UNA PERFECTA ZONA A MEDIA CUADRA DEL LIMA CRICKET<br>-	DEPARTAMENTOS CON TERRAZAS Y VISTA AL MAR<br>-	PISOS LAMINADOS EN LIVING COMEDOR, PASADIZOS Y DORMITORIOS<br>-	BAÑOS CON PISOS DE PORCELANATO, TABLEROS DE MARMOL CARRARA, INODOROS, LAVATORIOS Y GRIFERIAS HELVEX <br>-	COCINA CON PISOS DE CERAMICA, EQUIPADA CON MUEBLES ALTOS Y BAJOS DE MELAMIME TIPO MADERA Y TABLEROS DE GRANITO, GRIFERIA HELVEX MONOCOMANDO Y POZA MARCA RECORD<br>-	TERRAZAS CON PISOS DE PORCELANATO<br>-	PUERTAS DE CLOSETS DE MELAMINA TIPO MADERA COLOR CARAMELO, CAJONERIA DE MELAMINA COLOR BLANCO<br><br>EL EDIFICIO CONTARÁ CON ÁREAS COMUNES, TALES COMO: PISCINA, ZONA DE PARRILLAS, GIMNASIO Y LAVANDERÍA 1 año de antiguedad, zona residencial, en proyecto, piso 13,  guardianía, flat.  Living-comedor, kitchenette, 1 dormitorio, 1.0 baño, lavandería, 1 depósito.  Terraza, cochera tipo paralelas, ascensor.  Areas comunes, permite mascotas, area de bbq, gimnasio, disponible desde el 30/11/2020.",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-del-mar-magdalena-1-dormitorio-ascensor-13493793,ONLINE,PROPERTY,39,39,1,1,,1,1,106269,2,USD
13493752,Departamento en Venta en Magdalena,Departamento · 63m² · 2 Dormitorios · 1 Estacionamiento,"ÁREA OCUPADA 61.11 M2<br>ÁREA TECHADA 61.11 M2<br>CON ASCENSOR<br>ESTRENO NO PAGA ALCABALA<br>FECHA DE ENTREGA: OCTUBRE 2020<br>FINANCIADO POR EL BBVA<br>COCHERAS DESDE $ 10,000 (SE VENDE APARTE DEL DPTO.)<br>DEPÓSITOS DESDE $1,800 (SE VENDEN APARTE DEL DPTO.)<br>DESCRIPCIÓN<br>LIVING COMEDOR CON BALCÓN<br>KITCHENETTE<br>1 DORMITORIO PRINCIPAL (MÁSTER) CON BALCÓN, CLOSET Y BAÑO INCORPORADO<br>DORMITORIO SECUNDARIO CON CLOSET QUE COMPARTEN <br>UN BAÑO COMPLETO QUE USA EL DORMITORIO SECUNDARIO QUE TAMBIEN ES BAÑO DE VISITA<br>GABINETE PARA LAVADORA<br><br>INFORMACIÓN ADICIONAL Y ACABADOS EN TODOS LOS DEPARTAMENTOS:<br>-	EDIFICIO DE 13 NIVELES <br>-	UBICADO EN UNA PERFECTA ZONA A MEDIA CUADRA DEL LIMA CRICKET<br>-	DEPARTAMENTOS CON TERRAZAS Y VISTA AL MAR<br>-	PISOS LAMINADOS EN LIVING COMEDOR, PASADIZOS Y DORMITORIOS<br>-	BAÑOS CON PISOS DE PORCELANATO, TABLEROS DE MARMOL CARRARA, INODOROS, LAVATORIOS Y GRIFERIAS HELVEX <br>-	COCINA CON PISOS DE CERAMICA, EQUIPADA CON MUEBLES ALTOS Y BAJOS DE MELAMIME TIPO MADERA Y TABLEROS DE GRANITO, GRIFERIA HELVEX MONOCOMANDO Y POZA MARCA RECORD<br>-	TERRAZAS CON PISOS DE PORCELANATO<br>-	PUERTAS DE CLOSETS DE MELAMINA TIPO MADERA COLOR CARAMELO, CAJONERIA DE MELAMINA COLOR BLANCO<br><br>EL EDIFICIO CONTARÁ CON ÁREAS COMUNES, TALES COMO: PISCINA, ZONA DE PARRILLAS, GIMNASIO Y LAVANDERÍA 1 año de antiguedad, zona residencial, en proyecto, piso 2,  guardianía, flat.  Living-comedor, kitchenette, 2 dormitorios, 2.0 baños, 1 baño incorporado, lavandería, 1 depósito, pisos de laminado en área social, pisos de laminado en área privada.  Cochera tipo paralelas, ascensor.  Areas comunes, permite mascotas, area de bbq, gimnasio, disponible desde el 30/11/2020.",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-del-mar-magdalena-2-dormitorios-ascensor-13493752,ONLINE,PROPERTY,63,63,2,2,,1,1,124125,2,USD
13500653,Venta de Departamento en Magdalena del Mar,Departamento · 64m² · 1 Dormitorio · 1 Estacionamiento,"Vista privilegiada 2 roof - tops amoblados y equipados con parrilla 2 terrazas amobladas gimnasio equipado sala de juego para niños amoblada sala de usos múltiples amoblada cocina abierta    toda la tranquilidad de vivir cerca al mar con una vista privilegia al lima cricket y la facilidad de estar próximo a las principales avenidas. Muy buenos acabados. Cocina abierta  12 pisos, sin muebles, 1 año de antiguedad, vista interior, en proyecto, piso 2, 25 departamentos en total,  guardianía, flat.  Sala, comedor, cocina, 1 dormitorio, 2.0 baños, 1 baño incorporado, pisos de laminado en área social, pisos de laminado en área privada.  Cochera tipo paralelas techadas, ascensor.  Areas comunes, permite mascotas, walk-in closet, area de bbq, area deportiva, areas verdes, gimnasio, disponible desde el 02/02/2020.<br>cerca al mar y frente al lima cricket",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-lima-1-dormitorio-ascensor-13500653,ONLINE,PROPERTY,62,64,1,2,,1,1,538726,6,S/
13395116,Venta de Departamento en Magdalena del Mar,Departamento · 87m² · 3 Dormitorios,"Financia bbva - entrega: tercer trimestre 2020 excelente proyecto ubicado en la primera cuadra del jr justo vigil, magdalena, a media cuadra del lima cricket y del cruce con la av del ejercito, zona límite con san isidro. El edificio contará con 13 pisos de altura, atractivo hall de ingreso de doble altura, dotado con un counter de granito rodeado de mamparas de vidrio templado. Asimismo contará con elevador para discapacitados y video portero electrónico. Los departamentos son flat de 1 a 3 dormitorios y contarán con acceso a diversas áreas comunes como piscina, terraza, jardín, sala de usos múltiples, gimnasio, zona de parrillas y lavandería común. Por tiempo limitado se obsequia el kit completo de la cocina que incluye, campana extractora, horno eléctrico y microondas.  Algunos dptos disponibles: dpto. 104 - 1 dorm. - A.O. 58.19m² - a.C. 42.68m² - $109,641.30 dpto. 105 - 2 dorms. - A.O. 90.31m² - a.C. 72.67m² $177,152.17 dpto. 204 - 3 dorms. - A.O. 63.84m² - a.C. 63.84m² - $129,670.62 dpto. 305 - 3 dorms. - A.O. 96.18m² - a.C. 96.18m² - $190,079.05 dpto. 308 - 2 dorms. - A.O. 71.48m² - a.C. 71.48m² - $141,264.82 dpto. 609 - 3 dorms. - A.O. 125.30m² - a.C. 121.50m² $241,434.78 dpto. 709 - 3 dorms. - A.O. 125.30m² - a.C. 121.50m² $257,422.05 dpto. 804 - 2 dorms. - A.O. 63.84m² - a.C. 63.84m² $136,679.84 dpto. 1303 - 3 dorms. - A.O. 106.89m² - a.C. 87.04m² $212,922.71 precios de estacionamientos y depósitos separado.  Sin muebles, 1 año de antiguedad, zona tranquila, estreno, piso 3,  guardianía, flat.  Living-comedor, 3 dormitorios, 2.0 baños, 1 baño incorporado, lavandería.  Permite mascotas, disponible desde el 01/03/2020.<br>a media cuadra del Lima Cricket y del cruce con la Av Del Ejercito",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-lima-3-dormitorios-13395116,ONLINE,PROPERTY,107,87,3,2,,1,,706901,6,S/
13396584,Venta de Departamento en Magdalena del Mar,Departamento · 71m² · 2 Dormitorios · 1 Estacionamiento,"Residencial vigil te da la oportunidad de llevar una vida plena de armonía, en una zona exclusiva y segura. un proyecto expresamente pensado para ofrecerle bienestar y confort, el proyecto se ubica dentro de la mejor zona de magdalena (frente al cricket), lo cual brinda gran seguridad a todas las familias y permite disfrutar de sus espacios verdes. diseñado para disfrutar la vida a otro nivel. un lugar privilegiado para vivir en una zona residencial y con acceso a av. principales, zonas empresariales, financieras, con acceso a la costa verde, malecones, áreas verdes, centros comerciales, nidos, colegios y clubes deportivos. además en los alrededores puedes encontrar hospitales, colegios, supermercados y universidades. El edificio consta de 13 pisos de altura, piscina, zona de parrilla, sum, gimnasio. Los departamentos de los primeros pisos también cuentan con amplias terrazas, los ?ats con lindos balcones, además de ser muy amplios y cómodos tienen grandes terrazas ideales para parrilladas y reuniones familiares/sociales.  Dpto. 1306 precio $ 161,615.61 ac 71.48mts2  ao 71.48mts2 flat con sala y comedor iluminados acceso a pequeña terraza, cocina espaciosa abierta  con muebles altos y bajos tablero granito, 1 dormitorio principal espacioso closet de pared a pared y baño incorporado, 1 dormitorio secundario amplio con su closet comparten 1 baño completo.  No está incluido el precio del estacionamiento  estacionamientos semisótano $ 14,500 sótano 1       $ 13,000 sótano 2       $ 11,500  depósitos  semisótano $ 3,000 sótano 1       $  2,500 sótano 2       $ 2,000  financiado con el bbva continental entrega diciembre 2020  13 pisos, 1 año de antiguedad, vista interior, en proyecto, piso 13,  guardianía, flat.  Sala, comedor, kitchenette, 2 dormitorios, 2.0 baños, 1 baño incorporado, pisos de porcelanato en área social, pisos de madera en área privada.  Terraza, cochera tipo estacionamiento(s), 2 ascensores, ascensor.  Permite mascotas, disponible desde el 15/12/2020.<br>JUSTO VIGIL",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-lima-2-dormitorios-ascensor-13396584,ONLINE,PROPERTY,71,71,2,2,,1,1,536561,6,S/
13256894,Venta de Departamento en Magdalena del Mar,Departamento · 63m² · 2 Dormitorios · 1 Estacionamiento,"Residencial vigil te da la oportunidad de llevar una vida plena de armonía, en una zona exclusiva y segura. un proyecto expresamente pensado para ofrecerle bienestar y confort, el proyecto se ubica dentro de la mejor zona de magdalena (frente al cricket), lo cual brinda gran seguridad a todas las familias y permite disfrutar de sus espacios verdes. diseñado para disfrutar la vida a otro nivel. un lugar privilegiado para vivir en una zona residencial y con acceso a av. principales, zonas empresariales, financieras, con acceso a la costa verde, malecones, áreas verdes, centros comerciales, nidos, colegios y clubes deportivos. además en los alrededores puedes encontrar hospitales, colegios, supermercados y universidades. El edi?cio consta de 13 pisos de altura, piscina, zona de parrilla, sum, gimnasio. Los departamentos de los primeros pisos también cuentan con amplias terrazas, los ?ats con lindos balcones, además de ser muy amplios y cómodos tienen grandes terrazas ideales para parrilladas y reuniones familiares/sociales. Todos los departamentos contarán con espacios muy cómodos e iluminados, habitaciones con closets equipados, todos los baños contaran con griferías minimalista marca helvex, todos los acabados garantizan el confort y la tranquilidad.  Dpto. 1004/1104/1204 vista interior  ac 63.23 mts2 ao 63.23 mts2 bonito departamento vista a interior sala comedor amplio e iluminado, cocina tipo kitchenette con tableros de granito muebles altos y bajos, 1 dormitorio principal  con balcón, closet y baño incorporado, 1 dormitorio secundario con closet, 1 baño completo. Precio $142,316.10  no incluye estacionamiento  estacionamientos semi sótano $ 14,500 sótano 1       $ 13,000 sótano 2       $ 11,500  depósitos  semisótano $ 3,000 sótano 1       $  2,500 sótano 2       $ 2,000 financiado con el bbva continental entrega diciembre 2020  13 pisos, 1 año de antiguedad, vista interior, en proyecto, piso 10, flat.  Sala, comedor, kitchenette, 2 dormitorios, 2.0 baños, 1 baño incorporado, pisos de porcelanato en área social, pisos de madera en área privada.  Cochera tipo paralelas, 2 ascensores, ascensor.  No mascotas, disponible desde el 15/12/2020.<br>JUSTO VIGIL",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-lima-2-dormitorios-ascensor-13256894,ONLINE,PROPERTY,63,63,2,2,,1,1,472489,6,S/
13500651,Venta de Departamento en Magdalena del Mar,Departamento · 64m² · 1 Dormitorio · 1 Estacionamiento,"Vista privilegiada 2 roof - tops amoblados y equipados con parrilla 2 terrazas amobladas gimnasio equipado sala de juego para niños amoblada sala de usos múltiples amoblada cocina abierta    toda la tranquilidad de vivir cerca al mar con una vista privilegia al lima cricket y la facilidad de estar próximo a las principales avenidas. Muy buenos acabados. Cocina abierta  12 pisos, sin muebles, 1 año de antiguedad, vista interior, en proyecto, piso 2, 25 departamentos en total,  guardianía, flat.  Sala, comedor, cocina, 1 dormitorio, 2.0 baños, 1 baño incorporado, 1 baño de servicio, pisos de laminado en área social, pisos de laminado en área privada.  Cochera tipo paralelas techadas, ascensor.  Areas comunes, permite mascotas, walk-in closet, area de bbq, area deportiva, areas verdes, gimnasio, disponible desde el 01/02/2020.<br>cerca al mar y frente al lima cricket",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-lima-1-dormitorio-ascensor-13500651,ONLINE,PROPERTY,64,64,1,2,,1,1,496273,6,S/
13476408,Departamento en Venta en Magdalena,Departamento · 40m² · 3 Dormitorios,"VENTA DE DEPARTAMENTO EN MAGDALENA DEL MAR<br>Ubicado en Parque Francisco Graña 2XX<br>PROYECTO TEN<br>51 Departamentos <br>FECHA DE ENTREGA DICIEMBRE 2020!!!<br>Departamentos de 1, 2 y 3 dormitorios<br>VISTA FRENTE A PARQUE GRAÑA<br>ZONAS COMUNES <br>Piscina -  SUM/Bar -  Gimnacio equipado - Sala Co- Working -  Sala para Niños<br><br>Elegante y amplio lobby de ingreso<br>Estacionamientos para bicicletas<br>Conexión a gas natural<br><br>Los precios no incluyen estacionamientos<br><br>S01<br>3 dorm.   2 1/2 baños   sala comedor   sala de estar   terraza   esquina<br>Área Ocupada 150.71 m2 = Área Techada 99.63m2   Terraza 51.08 m2<br>PRECIO US$  268,360.00   (S/ 912,400.00)<br><br>TIPO A    X01 <br>1 dormitorio con balcón   1 baño   sala comedor   vista calle<br>Área 40 m2<br>PRECIO US$  96,840.00       (S/ 329,300.00)<br><br>TIPO A  801  <br>1 dorm., con balcón   1 baño   sala comedor   vista calle<br>Área 40 m2<br>PRECIO US$ 98,950.00     (S/ 336,400.00)<br><br>TIPO B   X02<br>3 dormitorios (principal con balcón)   2 1/2 baños   sala comedor con balcón dos vistas   esquina  <br>Área 96 m2<br>PRECIO US$ 227,370.00    (S/ 773,100.00)<br><br>TIPO C X03<br>3 dorm. (principal con balcón)   2 1/2 baños   sala comedor con balcón   sala de estar   vista parque<br>Área 88.86 m2<br>PRECIO US$ 219,810.00   (S/ 747,400.00)<br><br>TIPO D   X04<br>2 dorm.    2 baños   sala comedor    vista interior<br>Área 53.23 m2<br>PRECIO US$ 120,460.00    (S/ 409,600.00)<br><br>TIPO E  105  <br>2 dorm.    2 baños   sala comedor    vista interior<br>Área 53.04 m2<br>PRECIO US$ 117,240.00    (S/ 398,600.00)<br><br>TIPO E X05 <br>2 dorm.    2 baños   sala comedor    vista interior  <br>Área 53.04 m2  <br>PRECIO US$ 120,040.00    (S/ 408,100.00)  <br><br>TIPO E  805 <br>2 dorm.,    2 baños   sala comedor   vista interior<br>Área 58.67 m2 <br>PRECIO  US$ 132,780.00     (S/ 451,500.00)<br><br>TIPO G  206 <br>2 dorm. (principal con balcón)   2 baños   sala comedor   vista calle<br>Área 58.41 m2<br>PRECIO US$ 144,480.00    (S/ 491,200.00)<br><br><br>MAS INFORMACION POR INBOX<br><br><br>CONTACTAR A KELLY MORALES Sin muebles, 1 año de antiguedad, vista a la calle, en proyecto, 51 departamentos en total,  guardianía, flat.  Hall de ingreso, sala, comedor, sala de estar, 3 dormitorios, 2.0 baños, 1 baño incorporado, lavandería.  Terraza, ascensor.  Areas comunes, walk-in closet, disponible desde el 30/12/2020.",Publicado hace 31 días,https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-del-mar-magdalena-3-dormitorios-ascensor-13476408,ONLINE,PROPERTY,40,40,3,2,,1,,268360,2,USD
13260460,Venta de Departamento en Magdalena del Mar,Departamento · 75m² · 2 Dormitorios · 1 Estacionamiento,"Lindo proyecto en zona tranquila, limite connsan isidro, con 02 dormitorios y 02 baños, dormitorio principal con baño incorporado, baño de visita. Con vista a jardin interior de cerca de 300m2, lo que le da gran luminosidad. En el 1er piso con vista al jardin salon de usos multiples, gimnasio juegos para niños y zona de parrillas. En el ultimo nivel la piscina. El departamento equipado con horno, plancha con hornillas y campana extractora. A un paso de de las avenidas del ejercito, salaverry y javier prado , centro comercial, clubes,colegios, bancos, supermercados, tiendas, restaurantes. Similar precio y distribución departamentos en pisos 5,6,11 y 12 estacionamientos se venden por separado: 1er sótano a 43,250 soles 2do sótano a 36, 300 soles 3er sótano a 33,000 soles financiamiento con scotia bank  14 pisos, sin muebles, 1 año de antiguedad, vista a jardínes, en proyecto, piso 5, 97 departamentos en total,  guardianía, flat.  Living-comedor, cocina, sala de estar, 2 dormitorios, 2.0 baños, 1 baño incorporado, lavandería, pisos de laminado en área social, pisos de laminado en área privada.  Terraza, piscina, cochera tipo en línea en sótano, ascensor.  Areas comunes, area de bbq, areas verdes, gimnasio, disponible desde el 01/08/2020.<br>Cerca al Lima Cricket",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-lima-2-dormitorios-ascensor-13260460,ONLINE,PROPERTY,75,75,2,2,,1,1,499000,6,S/
13431382,Departamento en Venta en Magdalena,Departamento · 57m² · 1 Dormitorio,"El edifcio consta de 13 pisos de altura, piscina, zona de parrilla, SUM, gimnasio. Los departamentos de los primeros pisos también cuentan con amplias terrazas y lindos balcones, además de ser muy amplios y cómodos tienen grandes terrazas ideales para parrilladas y reuniones familiares/sociales.<br><br>Todos los departamentos contarán con espacios muy cómodos e iluminados, habitaciones con closets equipados, todos los baños contarán con griferías minimalista marca Helvex, todos los acabados garantizan el confort y la tranquilidad. Sin muebles, aires 17 m2, 1 año de antiguedad, vista a la calle, en proyecto, piso 13,  guardianía, flat.  Sala, kitchenette, 1 dormitorio, 1.0 baño.  Terraza, piscina, ascensor.  Areas comunes, permite mascotas, area de bbq, gimnasio, disponible desde el 01/09/2020.",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-del-mar-magdalena-1-dormitorio-ascensor-13431382,ONLINE,PROPERTY,57,57,1,1,,1,,106269,2,USD
57988578,Departamento en Venta en Magdalena,Departamento · 83m² · 3 Dormitorios · 1 Estacionamiento,"DEPARTAMENTOS FLAT DEL 701 AL 901 (VISTA INTERIOR) S/ 407,191.36<br><br>ÁREA OCUPADA 83.26 M2<br>ÁREA TECHADA 83.26 M2<br>CON ASCENSOR<br>ESTRENO NO PAGA ALCABALA<br>FECHA DE ENTREGA: JULIO 2020<br>FINANCIADO POR EL BANBIF<br>COCHERAS (SIN DEPOSITO S/ 38,000 / CON DEPOSITO  DESDE S/ 41,000)<br><br>DESCRIPCIÓN<br>LIVING COMEDOR<br>ÁREA DE RECIBO<br>COCINA TIPO AMERICANA<br>LAVANDERÍA<br>HALL DE DISTRIBUCIÓN<br>1 DORMITORIO PRINCIPAL (MÁSTER) CON CLOSET Y BAÑO INCORPORADO, ADEMAS DE TERRAZA PRIVADA<br>2 DORMITORIOS SECUNDARIOS CON CLOSET QUE COMPARTEN UN BAÑO COMPLETO QUE TAMBIEN ES BAÑO DE VISITA<br><br>INFORMACIÓN ADICIONAL Y ACABADOS EN TODOS LOS DEPARTAMENTOS:<br>UBICADO A 1 CUADRA DEL MALECÓN DE MAGDALENA, CUENTA CON ACCESO A PRINCIPALES VÍAS, CERCA A PARQUES Y ZONAS COMERCIALES. <br>DEPARTAMENTOS CON EXCELENTE DISTRIBUCIÓN Y SUS ÁREAS VAN DESDE 69.51² HASTA 90M² CON VISTAS EXTERNAS E INTERNAS. <br>EL PROYECTO CONTARÁ CON ÁREAS COMUNES COMO PISCINA PANORAMICA, ZONA DE PARRILLAS, ZUM DE RECEPCIONES, ZONA DE CO-WORKING, SALÓN DE JUEGOS PARA ADOLESCENTES Y ADULTOS, Y JUEGOS PARA NIÑOS.<br>RED DE GAS NATURAL<br>3 ASCENSORES SCHINDLER 1 año de antiguedad, vista interior, en proyecto, piso 7,  guardianía, flat.  Hall de ingreso, living-comedor, cocina, 3 dormitorios, 2.0 baños, 1 baño incorporado, lavandería.  Terraza, cochera tipo paralelas, ascensor.  Areas comunes, permite mascotas, area de bbq, disponible desde el 30/07/2020.",Publicado hace 37 días,https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-del-mar-magdalena-3-dormitorios-ascensor-57988578,ONLINE,PROPERTY,83,83,3,2,,1,1,407191,6,S/
13425724,Venta de Departamento en Magdalena del Mar,Departamento · 72m² · 2 Dormitorios,"Vendo hermoso departamento de estreno vista a mar. magdalena del mar. flat. disponible piso 7,8, 10 y 11 . precio: $ 80,171dolares a.o.: 38.82 m2, a.c.: 38.82 m2, precio 151,506 dolares. a.o 71.98m2 a.c. 71.98 m2 sala comedor, kitchenette,2 dormitorios con closet, 2 baños completos, equipado con horno, cocina encimera y campana extractora, reposteros altos y bajos de melamine,mesada de granito, enchapado de pared en granito. baño con grifos marca ""helvex"", ducha tipo española, tablero de mármol. pequeño balcón.  Ingreso al edificio con lobby de doble altura. áRea común de lavandería, piscina, parrilla, gym y sum. 3 ascensores, permite mascotas. Cochera desde 10,000 dolares  13 pisos, sin muebles, 1 año de antiguedad, vista al mar, en buen estado, piso 8, flat.  Sala, comedor, cocina, sala de estar, 2 dormitorios, 2.0 baños, lavandería.  Piscina, 3 ascensores, ascensor.  Permite mascotas, area de bbq, gimnasio, disponible desde el 05/09/2020.<br>Jiron Justo Vigil, Magdalena, Lima",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-lima-2-dormitorios-ascensor-13425724,ONLINE,PROPERTY,72,72,2,2,,1,,502999,6,S/
12844556,Venta de Departamento en Magdalena del Mar,Departamento · 48m² · 1 Dormitorio · 1 Estacionamiento,"Departamento en proyecto  entrega dic 2018    el edificio cuenta con guardiania 24hs, camaras de vigilancia, lobby de recepcion y 2 ascensores.  10 pisos, sin muebles, 1 año de antiguedad, vista a la calle, en proyecto, piso 8,  guardianía, flat.  Hall de ingreso, sala, comedor, living-comedor, kitchenette, sala de estar, 1 dormitorio, 1.0 baño, lavandería, pisos de laminado en área social, pisos de laminado en área privada.  Terraza, cochera tipo estacionamiento(s), 2 ascensores, ascensor.  Permite mascotas, walk-in closet, disponible desde el 01/12/2018.<br>TOMAS RAMSEY - LIMITE CON SAN ISIDRO",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-lima-1-dormitorio-ascensor-12844556,ONLINE,PROPERTY,48,48,1,1,,1,1,371176,6,S/
13493439,Venta de Departamento en Magdalena del Mar,Departamento · 89m² · 3 Dormitorios,"Moderno flat con hermosa vista y bien distribuido respira libremente con una inmejorable vista,zona tranquila y bien ubicado,cerca de san isidro y circuito de playas,zona de fácil,acceso por javier prado , av. El ejercito y vías alternas: flat de 89.03 m2 , con vista a la calle, buena distribución, super iluminado, sala y comedor, cocina con muebles altos y bajos. 03 habitaciones: el dormitorio principal con closet y baño completo incorporado. Cuenta con 1 cochera lineal interna y una externa,cuarto y baño de servicio, lavandería y terma. Acondicionado para usar gas calidda ,mantenimiento 280 soles vale la pena verlo, te invito a conocerlo sin compromiso, se escuchan propuestas. Ml - <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span>  20 pisos, 5 años de antiguedad, vista a la calle, en buen estado, piso 18, flat.  Sala, comedor, cocina, 3 dormitorios, 2.0 baños, 1 cuarto de servicio, 1 baño de servicio, lavandería.  2 ascensores, ascensor.  Permite mascotas, disponible desde el 05/12/2019.<br>AVENIDA BRASIL",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-lima-3-dormitorios-ascensor-13493439,ONLINE,PROPERTY,89,89,3,2,,5,,494680,6,S/
13498703,Venta de Departamento en Magdalena del Mar,Departamento · 59m² · 2 Dormitorios,"Se venden ultimos departamentos muy iluminados de estreno de 1 y 2  dormitorios, en un edificio de 10 pisos, 36 departamentos en total.  No se paga alcabala cocheras dobles, 2 sótanos con ascensores de la ultima generación, sistema antisismico, cocina amoblada, pisos de cerámica en la cocina, lavandería, patio y terraza; pisos laminados en sala, comedor y dormitorios; sistema de gas natural; intercomunicador con portero electrico. Medidores de luz y contadores de agua independientes; amplio hall.  Consultar el precio de la cochera  10 pisos, 1 año de antiguedad, vista interior, estreno, piso 9,  guardianía, flat.  Sala, comedor, cocina, 2 dormitorios, 1.0 baño.  Ascensor.  Permite mascotas, disponible desde el 16/04/2017.<br>CERCA DE SUCRE",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-magdalena-lima-2-dormitorios-ascensor-13498703,ONLINE,PROPERTY,59,59,2,1,,1,,305000,6,S/
