postingId,title,generatedTitle,description,postingAntiquity,url,status,postingType,totalArea,roofedSurface,bedrooms,bathrooms,halfBathrooms,antiquity,parkingSlots,priceAmount,priceCurrencyId,priceCurrency
58058278,Venta Departamento Miraflores Semi Estreno (6 Meses de Estreno),Departamento · 150m² · 2 Dormitorios · 2 Estacionamientos,"Departamento de semi estreno <br>- Acabados de lujo <br>- Decorados y amoblado por diseñadores <br>- Aire acondicionado (36,000 BTU) <br>- 3 comedores <br>- 2 salas <br>- 2 terrazas con sol y sombra <br><br>Sin amoblar $450,000 <br>Amoblado y equipado como en las fotos $500,000",Publicado hace 27 días,https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-2-dormitorios-ascensor-58058278,ONLINE,PROPERTY,150,150,2,2,1,1,2,1500000,6,S/
57814475,Vendo Lindo y Acogedor Departamento en Segundo Piso en Miraflores ID,Departamento · 98m² · 3 Dormitorios · 1 Estacionamiento,"Ubicado cerca a la Av. De El Ejército y a conocidos restaurantes, a pocas cuadras del Malecón de la Marina. <br>El departamento es bastante iluminado, casi nuevo y se encuentra en Miraflores cerca al límite con San Isidro. <br><br>Sala - Comedor <br>Cocina con tableros de granito, muebles altos y bajos <br>Lavandería <br>Cuarto y baño de servicio <br>3 Habitaciones <br>1 Principal con closet y baño completo incorporado <br>2 Habitaciones secundarias con closet <br>1 Baño completo para compartir <br>1 Estacionamiento <br><br>El departamento tiene vista interior lo que permite privacidad y tranquilidad. <br>Son 6 departamentos por piso a excepción del 1º que tiene 5. <br>El edificio es de 7 pisos. Cuenta con 2 ascensores y 1 ascensor para discapacitados en el ingreso. <br>Están permitidas mascotas. <br>Mantenimiento aproximado es de S/. 290.00 incluye: áreas comunes, ascensores, agua y vigilancia 24/7. <br>El departamento tiene hipoteca. <br><br>¡Está muy lindo, no pierdas la oportunidad de visitarlo!",Publicado hace 51 días,https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-3-dormitorios-57814475,ONLINE,PROPERTY,98,98,3,3,0,3,1,742500,6,S/
57838625,Departamento en Malecón 28 de Julio,Departamento · 126m² · 3 Dormitorios · 2 Estacionamientos,"HERMOSO DEPARTAMENTO UBICADO EN EL DISTRITO DE MIRAFLORES. <br>MUY BIEN CONECTADO Y ZONA CON MUCHA SEGURIDAD. <br>CUENTA CON 126 METROS CUADRADOS BIEN DISTRIBUIDOS, CON 4 AÑOS DE ANTIGÜEDAD, EL EDIFICIO HA SIDO PINTADO RECIENTEMENTE. <br>CUENTA CON DOS DORMITORIOS CON CLOSET EMPOTRADO UNO DE ELLOS TIENE LA DISPOSICIÓN DE DIVIDIRSE EN DOS HABITACIONES. CUENTA CON DOS BAÑOS COMPLETOS Y UNO DE VISITAS. <br>BAÑO Y CUARTO DE SERVICIO. <br>DOS COCHERAS LINEALES <br>DEPÓSITO <br>LAVANDERÍA Y COCINA <br>BALCÓN CON VISTA A LA PISCINA <br>ÁREAS COMUNES: PISCINA, SALA SOCIAL Y RECEPCIÓN <br>HALL DE INGRESO",Publicado hace 46 días,https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-3-dormitorios-ascensor-57838625,ONLINE,PROPERTY,126,126,3,2,1,4,2,994150,6,S/
58229323,Departamento en Miraflores 1 Dormitorio,Departamento · 94m² · 1 Dormitorio · 1 Estacionamiento,"Vendo hermoso departamento en Miraflores con un área de 94mt2, cuenta con amplia sala y comedor, cocina con reposteros altos y bajos, tablero de granito, área de servicio, 2 baños completos más baño de servicio, 1 dormitorio amplio con walkin closet, 1 cochera, está ubicado en el tercer piso, el edificio cuenta con dos ascensores, área social, área para niños y gimnasio, el edificio está ubicado en la cuadra 63 de Paseo de la República a dos cuadras de 28 de Julio en Miraflores. <br>El inmueble se encuentra saneado, sin hipotecas. <br>Abstenerse corredores. <br>El precio de venta es de $225,000 dólares.",Publicado hace 5 días,https://urbania.pe/inmueble/venta-de-departamento-en-san-antonio-miraflores-1-dormitorio-58229323,ONLINE,PROPERTY,94,94,1,3,0,1,1,785000,6,S/
57863860,Hermoso Departamento en La Av Villaran,Departamento · 128m² · 3 Dormitorios · 2 Estacionamientos,"Departamento exclusivo en la Urbanización Aurora, Miraflores. 4 años de antigüedad. Cuenta con 3 dormitorios, el principal con baño incorporado y los dos restantes comparten 1 baño. Una hermosa sala de estar, cuarto y baño de servicio, la cocina es abierta, cuenta con un balcón que brinda gran iluminación a los ambientes. Dispone de cuarto de lavandería, dos estacionamientos, un cuarto de depósito. <br>El ascensor des directo. <br>Se permiten mascotas, <br>Acceso para discapacitados.",Publicado hace 43 días,https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-3-dormitorios-ascensor-57863860,ONLINE,PROPERTY,128,128,3,2,1,4,2,960450,6,S/
58244865,Lindo Exclusivo Departamento Full Amoblado y Equipado - La Aurora Frente a Parque,Departamento · 150m² · 3 Dormitorios · 2 Estacionamientos,"EXCLUSIVO Edificio de 4 pisos con ascensor directo a Departamento, área de recepción, se encuentra FRENTE A PARQUE, zona tranquila y segura, cerca de Wong de La Aurora, Av. Villarán, Roca y Boloña, Benavides. <br><br>LINDO DEPARTAMENTO FULL AMOBLADO Y EQUIPADO de 150 m2 de 3 DORMITORIOS, ubicado en piso 3 excelente distribución, acogedor, acabados de primera. <br>Balcón con vista al parque, Sala comedor amplia, súper iluminada full equipado, Baño de visita. <br>Tres dormitorios, la habitación principal cuenta con walking closet y baño, otros DOS dormitorios comparte baño completo. <br>Cocina equipada con muebles altos y bajos con campana extractora y tablero de granito. <br>Área de lavandería - Cuarto y baño de servicio <br><br>DOS COCHERAS LINEAL <br>Pago por mantenimiento: S/.700.00 aprox. <br>NO SE PERMITEN MASCOTAS. <br><br>ENTREGA INMEDIATA <br>CONTRATO MINIMO 1 AÑO RENOVABLE. <br><br>El precio de la renta es de $1,600.00 dólares americanos a negociar, según los meses de adelantos que se establezcan. <br>Condiciones: 2x1 <br>Nota: El precio en soles es referencial y podría estar desactualizado por tipo de cambio.",Publicado hace 3 días,https://urbania.pe/inmueble/venta-de-departamento-en-aurora-miraflores-3-dormitorios-ascensor-58244865,ONLINE,PROPERTY,150,150,3,3,1,5,2,4900,6,S/
58252291,"Venta de Departamento en Miraflores, Cerca de Larcomar",Departamento · 126m² · 4 Dormitorios · 2 Estacionamientos,"Venta de amplio y cómodo departamento a poca distancia de Larcomar, excelente ubicación, cerca a Supermercados, parques, al Malecon. <br>Buenos acabados, cuenta con: <br>* 3 dormitorios con sus baños, el principal con walkin closet, los demás con closet, tiene vista a la piscina. <br>* Dormitorio y baño de servicio. <br>* Lavandería. <br>* Terma. <br>* Cocina con reposteros. <br>* sala comedor con vista a la piscina. <br>* balcón. <br>* Piscina . <br>* Ascensor. <br>* 2 cocheras lineales mas deposito. <br>* El edificio tiene un hall de espera, vigilancia constante, sala de eventos, departamento muy silencioso. <br><br>CONTACTATE CON: ANGELO LISI <br>CEL: .9.8.1.1.0.9.1.7.0.",Publicado hace 2 días,https://urbania.pe/inmueble/venta-de-departamento-en-miraflores-lima-4-dormitorios-ascensor-58252291,ONLINE,PROPERTY,126,126,4,4,0,5,2,1019000,6,S/
13428116,Venta de Departamento en Miraflores,Departamento · 205m² · 3 Dormitorios · 2 Estacionamientos,"Excelente duplex, en inmejorable zona de miraflores, a 1 cuadra del hotel Hilton, se vende equipado con muebles altos y bajos, horno, cocina y campana. <br>Primer nivel: Sala con techo de doble altura, cocina con isla de granito, comedor amplio, 01 dormitorio y 01 baño completo. <br>Segundo nivel: Sala de estar, terraza, 02 dormitorios, 02 baños completos y 02 walk-in closets en el dormitorio principal, lavandería. <br>Citas fáciles, documentos en orden.",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-leuro-miraflores-3-dormitorios-ascensor-13428116,ONLINE,PROPERTY,212,205,3,3,0,5,2,1626800,6,S/
13513275,Venta de Departamento en Miraflores,Departamento · 87m² · 2 Dormitorios · 1 Estacionamiento,"Excelente departamento con 3 años de antiguedad, tiene living comedor amplio, la cocina con reposteros altos y bajos, se queda la cocina el horno, la campana, tiene luminarias dicroicos, baño de visita, segundo piso lavandería cuarto de servicio, se queda la terma, segundo dormitorio que ahora es un family room, cuenta con baño, una terraza de 50m2<br>con una vista panoramica. Contacto María Victoria <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span> - <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span><br>a una cuadra Av Angamos",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-cercado-de-miraflores-miraflores-2-dormitorios-ascensor-13513275,ONLINE,PROPERTY,137,87,2,2,,3,1,796800,6,S/
13412853,Penthouse Dúplex Cerca Al Hilton,Departamento · 205m² · 3 Dormitorios · 2 Estacionamientos,"Impresionante departamento dúplex. Pisos de mármol en todo el área social; pisos laminados en los dormitorios. La cocina está equipada con mesada e isla de granito; horno, cocina y campana marca Bosch. <br><br>Primer piso: gran sala con techos de doble altura, cocina abierta con isla de granito, comedor amplio, 01 dormitorio y 01 baño completo. Segundo piso: sala de estar con acceso a la terraza, lavandería, 02 dormitorios, 02 baños completos y 02 walk-in closets en el dormitorio principal. <br><br>Existe la posibilidad de adquirir los aires del departamento y convertir el inmueble en un Tríplex con otros 100 M2 de área, de los cuales el 30% puede techarse, el resto debe ser usado como terraza. <br>A 01 cuadra del Hotel Hilton, a 04 cuadras de Larcomar",Publicado hace 55 días,https://urbania.pe/inmueble/venta-de-departamento-en-leuro-miraflores-3-dormitorios-ascensor-13412853,ONLINE,PROPERTY,212,205,3,3,1,5,2,1534000,6,S/
13248697,Venta de Departamento Dúplex en Miraflores,Departamento · 211m² · 2 Dormitorios · 2 Estacionamientos,"Vendo departamento Dúplex cerca a principales parques como: parque del amor, parque Kennedy, centros comerciales Larcomar, hoteles de prestigio y restaurantes.<br>El departamento consta de 2 dormitorios con excelente distribución + 3 baños Completos + baño de Visita + Baño de Servicio en edificio moderno con ascensor privado.  2 ESTACIONAMIENTOS OPCIONALES EN $22.000",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-santa-cruz-miraflores-2-dormitorios-ascensor-13248697,ONLINE,PROPERTY,211,211,2,3,,3,2,976080,6,S/
