postingId,title,generatedTitle,description,postingAntiquity,url,status,postingType,totalArea,roofedSurface,bedrooms,bathrooms,halfBathrooms,antiquity,parkingSlots,priceAmount,priceCurrencyId,priceCurrency
57816306,Arq. Mario Lara Moderno Flat Super Ubicacion Acabados a - 1 151 m&sup2; (P),Departamento · 151m² · 2 Dormitorios · 2 Estacionamientos,"(FLAT DE 151 M2) <br>Moderno proyecto de departamentos del reconocido Arquitecto Mario Lara en el corazon de San isidro, cerca al Golf, a la Huaca Huallamarca, Centro Empresarial y el Olivar. Edificio residencial boutique que cuenta con solo 9 departamentos en total, departamentos con amplios ambientes, cómodos, super bien distribuidos y acabados de lujo. Super ubicación! <br>CONTACTAR: <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span><span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span>",Publicado hace 51 días,https://urbania.pe/inmueble/venta-de-departamento-en-san-isidro-lima-2-dormitorios-ascensor-57816306,ONLINE,PROPERTY,151,151,2,2,1,1,2,1387000,6,S/
13472549,Venta de Departamento en San Isidro,Departamento · 144m² · 3 Dormitorios · 2 Estacionamientos,"Vendo departamento duplex  con lindas de 3 dormitorios, kitchenet, 3 baños, área de servicio a calle  con balcón.las cocheras son lineales y tienen un precio adicional de us$ 28,000.00 dólares  5 pisos, sin muebles, 2 años de antiguedad, vista a la calle, estreno, piso 5, 2 departamentos por piso,  guardianía, duplex.  Hall de ingreso, living-comedor, kitchenette, sala de estar, 3 dormitorios, 3.0 baños, 1 baño incorporado, 1 cuarto de servicio, 1 baño de servicio, lavandería, 1 depósito, pisos de laminado en área social, pisos de madera en área privada.  Terraza, 2 cocheras tipo en línea, ascensor.  Permite mascotas, walk-in closet, parrilla, disponible desde el 13/11/2019.<br>San isidro -Orrantia",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-orrantia-san-isidro-3-dormitorios-ascensor-13472549,ONLINE,PROPERTY,232,144,3,3,,2,2,1394400,6,S/
57816268,Arq. Mario Lara Moderno Flat en Proyecto Super Ubicacion 200 m&sup2; (P),Departamento · 200m² · 3 Dormitorios · 2 Estacionamientos,"(FLAT DE 200 M2) <br>Moderno proyecto de departamentos del reconocido Arquitecto Mario Lara en el corazón de San isidro, cerca al Golf, a la Huaca Huallamarca, Centro Empresarial y el Olivar. Edificio residencial boutique que cuenta con solo 9 departamentos en total, departamentos con amplios ambientes, cómodos, super bien distribuidos y acabados de lujo. Super ubicación! <br>CONTACTAR: <span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span><span class='descripcionDatosAnunciante'><button class='btn btn-link js-verDatos' href='#'>Ver datos</button></span>",Publicado hace 51 días,https://urbania.pe/inmueble/venta-de-departamento-en-san-isidro-lima-3-dormitorios-ascensor-57816268,ONLINE,PROPERTY,200,200,3,3,1,1,2,1820500,6,S/
58229558,Lindo Departamento Cerca Parque El Olivar San Isidro,Departamento · 70m² · 2 Dormitorios · 1 Estacionamiento,"Departamento en venta 70 mt2 <br>- San Isidro (Alt cdra 37 Av Arequipa) <br>$159,000 <br><br>- 70 mt2 <br>- 1 habitación + 1 habitación implementada <br>- Dos baños completos <br>- Cocina tipo americana <br>- Lavandería <br>- Un amplio estacionamiento <br>- Depósito <br>Vista interna <br>Tercer piso <br>Ascensor <br>Cuatro años antigüedad <br>Áreas comunes: salón para eventos, gimnasio, <br>Cocheras para visitantes <br>El departamento tiene un dormitorio pero se ha implementado una habitación adicional. Está ubicado en la av Arequipa cdra 34 a tres cuadras del Olivar. Con salida rápida a Santa Cruz en Miraflores.",Publicado hace 5 días,https://urbania.pe/inmueble/venta-de-departamento-en-barboncito-san-isidro-2-dormitorios-ascensor-58229558,ONLINE,PROPERTY,70,70,2,2,0,4,1,540600,6,S/
57830921,Se Vende Hermoso y Amplio Departamento,Departamento · 140m² · 3 Dormitorios · 2 Estacionamientos,"El departamento se encuentra ubicado en un piso 10 de un edificio de 15 pisos (4 departamentos por piso) y cuenta con una hermosa vista de San Isidro y Magdalena del Mar. Además, cuenta con acceso rápido a avenidas principales como Salaverry, Sánchez Carrión, Javier Prado y la Av. Miro Quesada. Muy cerca de hoteles como el Meliá, Hotel Country Club de Lima y Hotel los Delfines. <br>El edificio cuenta son área social, como piscina, zona de parrillas, gimnasio, cocheras para la visita y además de cuenta con seguridad las 24 horas al día de lunes a viernes. El mantenimiento del departamento es de aproximadamente S/ 400.00 soles. <br>El bello departamento cuenta con la siguiente distribución: <br>Amplia, acogedora e iluminada sala comedor con pisos de madera estructurado. <br>Balcón con mamparas de luna anti ruido en sala comedor con vista a la Av. Javier Prado y la av. Sánchez Carrión que permite una gran iluminación natural y ventilación. <br>Sala de estar con pisos de madera estructurado. <br>Dormitorio principal espacioso con pisos de madera estructurado, walk in closet y un bello baño completo con lunas de vidrio templado en la ducha. <br>02 Dormitorios secundarios con pisos de madera estructurado cada uno con closet. <br>01 baño de visita con tableros de granito. <br>01 baño completo con tableros de granito y ducha con puerta de vidrio templado <br>Espaciosa cocina con tableros de cuarzo, reposteros altos y bajos de melanine y una campana extractora. <br>Zona de lavandería <br>Cuarto y baño de servicio <br>01 depósito <br>02 cocheras lineales en sótano.",Publicado hace 47 días,https://urbania.pe/inmueble/venta-de-departamento-en-san-isidro-lima-3-dormitorios-57830921,ONLINE,PROPERTY,140,140,3,3,0,5,2,1065600,6,S/
57830672,Vendo Lindo Duplex con Vista Exterior Ubicado en Zona de San Isidro,Departamento · 134m² · 2 Dormitorios · 2 Estacionamientos,"El departamento cuenta con finos acabados y tiene una linda vista panorámica al distrito de San Isidro desde la terraza que es... ¡ESPECTACULAR! <br><br>Está distribuido de la siguiente manera: <br>Primer piso: <br>Sala - comedor <br>Cocina abierta con reposteros altos y bajos, tablero de granito, cocina tipo encimera, horno empotrado y campana extractora. <br>Baño de visitas <br>Dormitorio principal con walking closet y baño incorporado <br>Dormitorio secundario grande <br>Baño completo para compartir <br>Lavandería <br>Baño y cuarto de servicio <br>Ascensor directo al departamento que cuenta ademas con puerta de ingreso <br><br>2do piso: <br>Sala de estar <br>Sala de juegos (que podría ser un tercer dormitorio) <br>Baño de visitas <br>Linda y amplia terraza <br>Zona de parrilla totalmente equipada con accesorios TBS y barra de mármol <br><br>2 cocheras <br>1 depósito",Publicado hace 47 días,https://urbania.pe/inmueble/venta-de-departamento-en-san-isidro-lima-2-dormitorios-57830672,ONLINE,PROPERTY,234,134,2,3,0,3,2,1548450,6,S/
13472539,Venta de Departamento en San Isidro,Departamento · 144m² · 3 Dormitorios,"Vendo  muy bonito departamento duplex con lindas terrazas .consta de 3 dormitorios,cocina kitchenet, área de servicio completa ,vista a calle ,cocheras lineales.  5 pisos, sin muebles, 2 años de antiguedad, vista a la calle, estreno, piso 5, 2 departamentos por piso, 10 departamentos en total,  guardianía, duplex.  Hall de ingreso, sala, living-comedor, kitchenette, sala de estar, 3 dormitorios, 3.0 baños, 1 baño incorporado, 1 cuarto de servicio, 1 baño de servicio, lavandería, 1 depósito, pisos de madera en área social, pisos de madera en área privada.  Terraza, 1 ascensor, ascensor.  Permite mascotas, walk-in closet, parrilla, disponible desde el 13/11/2019.<br>San Isidro  Orrantia",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-orrantia-san-isidro-3-dormitorios-ascensor-13472539,ONLINE,PROPERTY,231,144,3,3,,2,,1394400,6,S/
13493865,San Isidro - Sala y Comedor con Balcón y Ascensor Directo,Departamento · 199m² · 3 Dormitorios · 3 Estacionamientos,Sala - comedor con balcón *** Cocina *** 3 Habitaciones (todas con baño y hab. principal walk-in closet) *** 3.5 baños *** Sala de Estas *** Lavandería y baño de servicio *** 1 Depósito *** 3 Cocheras *** Ubicado en una calle tranquila a media cuadra del Golf de San Isidro y cerca a Av. Pezet *** en piso 2 con ascensor directo a la sala *** seguridad 24 horas *** se permiten mascotas *** se entrega en noviembre del 2020 *** financiamiento con bcp *** disponible desde el 01/11/2020.,Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-san-isidro-lima-3-dormitorios-ascensor-13493865,ONLINE,PROPERTY,199,199,3,4,0,1,3,1750802,6,S/
13490781,Venta de Departamento Dúplex en San Isidro,Departamento · 204m² · 3 Dormitorios · 1 Estacionamiento,"Venta de espectacular departamento dúplex muy bien distribuido y amplio, ubicado en San Isidro cerca a la embajada de Suiza, Pharmax, bancos, restaurantes, cafés, boutiques, centros de estudios y distintos locales comerciales, con vista posterior en edificio moderno de 3 años de antigüedad. El departamento dúplex tiene amplias ventana, muy buena iluminación y ventilación con ambientes amplios, techos altos de 2.80 m aproximadamente, pisos de madera cuenta con ascensor directo, 3 habitaciones y terraza amplia con jardinera. El dúplex se encuentra en el 8vo piso y solo hay 4 departamentos por piso. <br>El edificio también cuenta con sala de usos múltiples, salita de espera, lobby de ingreso elegante, seguridad 24 horas, ascensor para discapacitados, se permite mascotas. <br>Primera Planta: <br>-Hall de ingreso <br>-Baño de visita <br>-Living-comedor con vista panorámica <br>-Cocina cerrada con muebles altos y bajos con tablero de granito. <br>-2 Habitación secundarias amplias, ambas con baño incorporado, uno con walk in closet y otro con closet de 4 puertas y estantería. <br>-Baño de servicio <br>-Lavandería <br>Segunda Planta: <br>-Habitación principal con baño incorporado con 2 lavamanos, ducha española y escritorio, walk-in closet, pisos laminados. <br>-Terraza de 40 m2 <br>-Cochera lineal para dos autos <br>-Depósito <br>Áreas: <br>-Área Total 235 m2 <br>-Área techada 195 m2 <br>-Área libre 40 m2 (terraza) <br>Mantenimiento incluye el Agua, Precio S/. 680 mensuales aproximadamente. <br>CERCA A PHARMAX",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-san-isidro-lima-3-dormitorios-13490781,ONLINE,PROPERTY,235,204,3,4,0,3,1,1643400,6,S/
13481353,Venta de Departamento en San Isidro,Departamento · 240m² · 3 Dormitorios · 5 Estacionamientos,"DE FÁCIL ACCESO A LOS DISTRITOS DE MAGDALENA Y LINCE<br>DescripciónEl departamento se encuentra en un piso 14 de un edificio de lujo de 16 pisos, en zona céntrica de San Isidro con áreas comunes como piscina temperada, gimnasio, sala de reuniones y zona de juegos para niños. Adicionalmente el edificio cuenta con 12 cocheras techadas para la visita, cámaras de vigilancia, hermoso ambiente de recepción y vigilancia las 24 horas de lunes a domingo. El precio del mantenimiento es de S/ 700.00 soles que incluye el agua, mantenimiento y luz de áreas comunes.<br><br>El departamento cuenta con la siguiente distribución.<br><br>PRIMER PISO:<br>Amplia y bella sala comedor con acceso a una gran y hermosa terraza con vista a gran parte de Lima.<br>Pequeña terraza con vista interna<br>Baño de visita<br>Amplia cocina con tableros de cuarzo, reposteros altos y bajos, encimera a gas, horno empotrado con espacio para un comedor de diario.<br>Zona de lavandería con espacio para tendal<br><br>SEGUNDO PISO:<br>Acogedor family room<br>Un baño completo con tableros de granito y ducha con puerta de vidrio templado<br>Hermoso y amplio dormitorio principal con walk in closet y baño completo con tablero de granito y ducha con puerta de vidrio templado<br>02 dormitorios secundarios iluminados con closet.<br><br>TERCER PISO:<br>Sala de entretenimiento espacioso con acceso a la terraza principal<br>Baño completo<br>Espaciosa terraza con un pequeño jardín y espacio para un comedor<br>Zona de BBQ<br>Jacuzzi con una hermosa vista a gran parte de Lima.",Publicado hace 56 días,https://urbania.pe/inmueble/venta-de-departamento-en-san-isidro-lima-3-dormitorios-13481353,ONLINE,PROPERTY,270,240,3,4,,5,5,2158000,6,S/
